LAKE_ID,COMID,GNIS_ID,GNIS_NAME,WaterbodyAreaSQM,WaterbodyAreaSQKM,WatershedAreaSQM,WatershedSQKM
1003MOO0083,9523359,970368,Moose Pond,636000,0.636,18022712.71,18.022713
1104CRA0421,22303775,947701,Crane Pond,633000,0.633,21067704.73,21.067705
0903HAN0123,15466341,952155,Handsome Pond,631000,0.631,7885431.859,7.885432
0801HIG0418,15511850,952738,High Falls Pond,629000,0.629,716168451.3,716.168451
0903EAG0080,15466067,976264,Eagle Crag Lake,628000,0.628,14909797.26,14.909797
1701HAS0420,9495048,952342,Hashamomuck Pond,624000,0.624,5305741.667,5.305742
0906CLE0059,15483381,946818,Clear Lake,624000,0.624,4694871.002,4.694871
0801LON0922,15512294,955873,Long Lake,622000,0.622,18161317.01,18.161317
0905BRO5140,15490732, , ,621000,0.621,466501217,466.501217
0903LBR0316,15468553,956097,Lower Pond,620000,0.62,12390756.12,12.390756
0905UWB5247,15489350, , ,616000,0.616,5144945.653,5.144946
0602BAL5648,9419623, , ,606000,0.606,5379254.33,5.379254
0902JON0206,15457248,970255,Jones Pond,605000,0.605,8971432.511,8.971433
0903LSI0182,15466103, , ,602000,0.602,7359315.785,7.359316
1006JAB0394,10311930,953867,Jabe Pond,599000,0.599,2232867.846,2.232868
1401CRY0197,4147078,970048,Crystal Lake,599000,0.599,4653903.628,4.653904
1104PYR0437,22303757,962019,Pyramid Lake,596000,0.596,2845336.849,2.845337
0801FIR0977,15510056,950105,First Lake,595000,0.595,3391299.513,3.3913
1301POP0191,6216390,960951,Popolopen Lake,594000,0.594,14965708.82,14.965709
0801TWI0584,15509660,968077,Twitchell Lake,594000,0.594,7556857.959,7.556858
1002MIN0010B,9520941,957393,Miner Lake,593000,0.593,201504017.9,201.504018
1104WHI0603,22305363,971064,Whitaker Lake,590000,0.59,7650831.856,7.650832
0905PAY0068,15490538,960015,Payne Lake,586000,0.586,2621725.542,2.621726
1004LAU0276,9527743,956068,Lower Asuable Lake,583000,0.583,65300175.57,65.300176
0104LIM0130,15581983,955337,Lime Lake,580000,0.58,3890166.202,3.890166
1309BAS0950A,6189440,943128,Basic Creek Reservoir,576000,0.576,46346528.93,46.346529
1104ROU0590,22305307,970547,Round Pond,574000,0.574,5350403.589,5.350404
0404LOO0079,8118587,955977,Loon Lake,573000,0.573,9305469.247,9.305469
0801ELM0425,15511860,949569,Elmer Falls Pond,573000,0.573,674669497.7,674.669498
1104TIR0641,22305121,967557,Tirrel Pond,572000,0.572,9319969.587,9.31997
1201IRV0732,22739271,953800,Irving Pond,566000,0.566,20479764.56,20.479765
1101LON0030,22287857,955823,Lake Lonely,565000,0.565,54501101.5,54.501102
0202UWB5675,15444241, , ,565000,0.565,3554492.662,3.554493
0903QUE0329,15509754,962096,Queer Lake,562000,0.562,3445297.247,3.445297
1104WOL0688,22303229,971567,Wolf Pond,561000,0.561,6494493.043,6.494493
1104HAM0220,22295002,952099,Hamilton Lake,561000,0.561,15158598.94,15.158599
0903FIV0021A,15464337,976313,Five Falls Reservoir,556000,0.556,2393180167,2393.180167
1307COO0839,6189506,947393,Cooper Lake,555000,0.555,1509243.242,1.509243
1501KAN1003,6229656,954379,Lake Kanawauke,555000,0.555,14746859.87,14.74686
0905FLA0265,15490700, , ,555000,0.555,694447356.9,694.447357
0801DAR0750,15509780,948043,Dart Lake,554000,0.554,112212869.5,112.212869
1104PER0702,22305073,960181,Perch Pond,552000,0.552,15269718.35,15.269718
0801CHU0971,15512326,946656,Chub Pond,552000,0.552,64823445.79,64.823446
0602BRA0154,9419537,944577,Bradley Brook Reservoir,551000,0.551,6559089.136,6.559089
1302WHI0079,120052079,971127,White Pond,551000,0.551,2374853.361,2.374853
0801BEA0849,15509996,969862,Beaver Lake,550000,0.55,10317765.04,10.317765
0302DEE0142,21632759, , ,549000,0.549,3759557.904,3.759558
0602HAT0155,9419535,952363,Hatch Lake,547000,0.547,3578637.236,3.578637
1404OQU0383,2613284,959424,Oquaga Lake,547000,0.547,2536158.207,2.536158
0903USA0296,15468409,968293,Upper Pond,546000,0.546,8837783.876,8.837784
1201VAN0689,22739303,968449,Vandenburgh Pond,545000,0.545,13421134.42,13.421134
0801GUL0969,15512308,951932,Gull Lake,545000,0.545,3295068.796,3.295069
0801RAV0496,15511854,962227,Raven Lake,544000,0.544,7074808.641,7.074809
1104MIN0576,22305177,957417,Mink Pond,544000,0.544,10223596.6,10.223597
1402KIA0044,4146972,954583,Kiamesha Lake,542000,0.542,2399416.786,2.399417
0903MT 0083,15466037,976688,Mount Arab Lake,541000,0.541,2673745.978,2.673746
0903BEA0117,15466317,943297,Bear Pond,540000,0.54,4911219.057,4.911219
0801OTT0926,15512268,970438,Otter Lake,540000,0.54,5263646.077,5.263646
1104WIL0188,22295034,971242,Wilcox Lake,539000,0.539,2709948.557,2.709949
0801FRA0451,15511960,950590,Francis Lake,538000,0.538,5485806.317,5.485806
0303FLO1030C,21622967,958886,North Pond,536000,0.536,685433903.7,685.433904
1702GRA1055,6240475,951578,Grassy Sprain Reservoir,535000,0.535,5579717.879,5.579718
1104HUN0131,22294636,953465,Hunt Lake,534000,0.534,5544387.449,5.544387
0902RIC0178,15454742,970524,Rice Lake,528000,0.528,2482306.392,2.482306
0301UWB5468,15566785, , ,526000,0.526,2026303.641,2.026304
0903LSA0294,15468437,956098,Lower Pond,525000,0.525,2292447.389,2.292447
0601CHE0213,8084851,946486,Chenango Lake,524000,0.524,1820272.396,1.820272
1311THO0274,6186534,967423,Thompsons Lake,522000,0.522,1718874.175,1.718874
0903MOH0257,15466357,957481,Mohegan Lake,517000,0.517,6996845.664,6.996846
0703PAN0094,22022456,970449,Panther Lake,516000,0.516,2146962.072,2.146962
1302KIR0052,6224906,954707,Kirk Lake,515000,0.515,7991514.781,7.991515
1302WAC0117,6225430,968620,Lake Waccabuc,514000,0.514,8776750.988,8.776751
1310TSA0065,6185694, , ,513000,0.513,56627334.74,56.627335
1201KLO0708,22739201,954753,Klondike Reservoir,513000,0.513,2804077.026,2.804077
1001WAR0285,9527529,952796,Highlands Forge Lake,512000,0.512,19700066.05,19.700066
1402MOR0050,4146852,957683,Morningside Lake,510000,0.51,9331330.303,9.33133
1301STI0187A,6216406,966446,Stilwell Lake,507000,0.507,31639153.09,31.639153
1701SCA0652,9495522,964559,Scallop Pond,507000,0.507,1472082.838,1.472083
1501FOR1016,6244638,974209,Forest Lake,507000,0.507,1892429.608,1.89243
0801PLE0395,15511840,960714,Pleasant Lake,506000,0.506,5798248.7,5.798249
1701OYS0764,9494730,959721,Oyster Pond,503000,0.503,5199518.919,5.199519
1005NEB0436,10312990,958317,"Nebo, Lake",502000,0.502,4457565.202,4.457565
0902DEX0164,15454614,948396,Dexter Lake,502000,0.502,3886033.994,3.886034
0905CRO0373,166766883,947784,Crooked Lake,501000,0.501,2756397.505,2.756398
1003BUC0061,9522143,945057,Buck Pond,501000,0.501,4026706.676,4.026707
1309VLA0960B,6186610,967350,The Vlaie,501000,0.501,19120448.69,19.120449
1401LUX0212,2616278,956158,Luxton Lake,501000,0.501,77604087.86,77.604088
1401BEA0031,120052032,943462,Beaverdam Pond,499000,0.499,3173727.649,3.173728
0903CHA0134,15466435,946409,Charley Pond,499000,0.499,14608397.62,14.608398
0705HOW0222A,22025274, , ,498000,0.498,2337495.261,2.337495
1201FER0777,22739133,950004,Ferris Lake,498000,0.498,5824072.407,5.824072
0404UWB0104,15549809, , ,497000,0.497,30972916.2,30.972916
1310QUE0057,6187436,974246,Queechy Lake,496000,0.496,3792196.679,3.792197
1302DIV0083,6224922, , ,494000,0.494,224140716.8,224.140717
0601ESI0262,8086179,973322,East Sidney Lake,492000,0.492,265597737.2,265.597737
0902ING0049,15448088,953727,Ingraham Pond,492000,0.492,5323612.231,5.323612
1201MAR0570,22744495,956513,Mariaville Lake,489000,0.489,8280936.385,8.280936
0801THA0567,15509562,967199,Thayer Lake,488000,0.488,2920989.647,2.92099
0801NEG0529,15493482,958346,Negro Lake,488000,0.488,3131426.685,3.131427
0602LUD0099,9422467,956144,Lake Ludlow,487000,0.487,15700330.69,15.700331
0906SIX0056,15483377,965321,Sixberry Lake,486000,0.486,3080445.782,3.080446
0902FIS0149,15457340,950151,Fish Pond,486000,0.486,23355324.58,23.355325
1311DUA0276A,6186494,948713,Duane Lake,485000,0.485,2343064.958,2.343065
0303HEN1023,21622873,952593,Henderson Pond,485000,0.485,96664229.14,96.664229
1401SAC0111,4147072,963169,Sackett Lake,484000,0.484,4645869.814,4.64587
1702TRI1109,7730715,967831,Trinity Lake,484000,0.484,1581588.689,1.581589
0903LON0154,15466267,976587,Long Pond,484000,0.484,1786078.766,1.786079
1104BAD0585,22305239,943832,Big Bad Luck Pond,481000,0.481,5278586.91,5.278587
0902UWB5249,15457260, , ,481000,0.481,2706192.938,2.706193
1302GIL0061,6224876,951103,Lake Gilead,480000,0.48,1723627.332,1.723627
1104ARB0684,22305077,942533,Arbutus Pond,476000,0.476,3434764.65,3.434765
1301ROA0183B,6224700,962639,Roaring Brook Lake,476000,0.476,4353711.226,4.353711
0801MOS0746,15509810,957758,Moss Lake,473000,0.473,13058819.7,13.05882
1003DEE0181,9523641,948224,Deer Pond,471000,0.471,1753775.836,1.753776
1104CLE0458,22303643,946831,Clear Pond,470000,0.47,5495981.837,5.495982
1308ROB0902,6187940,962674,Robinson Pond,469000,0.469,87588896.31,87.588896
0903SPE0125,15466275,966000,Sperry Pond,466000,0.466,14510707.77,14.510708
1306HIG0492,6200712,952787,Highland Lake,465000,0.465,1871576.972,1.871577
1301WIC0183A,6224760, , ,465000,0.465,5826186.753,5.826187
1501CON0984,6243816, , ,465000,0.465,11059047.36,11.059047
1301LON0428,6185450,955910,Long Pond,464000,0.464,2177216.211,2.177216
0903AMB0041,15465723,975894,Amber Lake,464000,0.464,3034341.51,3.034342
0801SEC0976,15510086,964772,Second Lake,464000,0.464,8592836.02,8.592836
0202LCA0133,15444631, , ,464000,0.464,15490770.66,15.490771
0801LSA0735,15509840,955674,Little Safford Lake,463000,0.463,8625185.456,8.625185
0801SAL0517,15509538,964313,Salmon Lake,460000,0.46,27043613.44,27.043613
0302SIL0065,21631165,970385,Mud Pond,459000,0.459,776422.432,0.776422
0202BEA0131,15444629,943277,Bear Lake,459000,0.459,26084706.79,26.084707
1004MIR0250,9527639,957435,Mirror Lake,458000,0.458,2969133.263,2.969133
1201NIN0719,22739245,958593,Nine Corner Lake,456000,0.456,1954283.23,1.954283
1003MUD0042,9521043,958100,Mud Pond,455000,0.455,9401168.17,9.401168
1104SAN0225,22295116,964384,Sand Lake,455000,0.455,13808168.92,13.808169
0903MOH0312,15468673,957480,Mohegan Lake,454000,0.454,9150581.866,9.150582
1305SIL0378,6210402,965256,Silver Lake,452000,0.452,2689592.442,2.689592
0503ALM0029C,8110289,942390,Almond Lake,451000,0.451,140762650.2,140.76265
1401SAN0176,4147330,964395,Sand Pond,448000,0.448,987470.6541,0.987471
0801CHA0597,15512060,946432,Chase Lake,446000,0.446,10306117.7,10.306118
1202WAR0609,3245524,968809,Warner Lake,446000,0.446,4820070.923,4.820071
0902WIN0129,15457392,971462,Windfall Pond,446000,0.446,2791608.746,2.791609
0902BRA0007,15447708,944585,Bradley Pond,445000,0.445,14193701.11,14.193701
0602CRO0073,9421511,947782,Crooked Lake,444000,0.444,8112598.575,8.112599
1203WHI0936,22738083,971188,Whitney Lake,443000,0.443,2689020.287,2.68902
1005CRO0414,120052327,947816,Crossett Pond,442000,0.442,1491555.195,1.491555
0904SIL0351,15476527,976992,Silver Lake,442000,0.442,1590912.687,1.590913
0902UWB5250,15454546, , ,438000,0.438,612733766.7,612.733767
0602GEN0088,9419637,950985,Genegantslet Lake,436000,0.436,13207481.43,13.207481
0703UWB0013A,22025168, , ,436000,0.436,73812882.75,73.812883
1701PEC0555,9495650,960092,Peconic Lake,435000,0.435,180355604.1,180.355604
0903MIN0311,15468375,957424,Minnow Pond,434000,0.434,4139728.363,4.139728
1003WHE0180,9523553,971032,Whey Pond,434000,0.434,1287912.836,1.287913
1302MOH0049,6225524, , ,434000,0.434,3823012.215,3.823012
0903LOO0142,15466329,955984,Loon Pond,434000,0.434,1498303.418,1.498303
1303WAL0257,6216468,968737,Walton Lake,432000,0.432,1978695.564,1.978696
1701SAG0786,9495598,963226,Sagaponack Pond,432000,0.432,16132485.24,16.132485
1101MOR0101,22287705,957646,Moreau Lake,430000,0.43,4167609.68,4.16761
1501STE1021C,6244754,966365,Sterling Forest Lake,429000,0.429,6022302.93,6.022303
1104FRA0583,22305245,950594,Lake Francis,428000,0.428,10495016.16,10.495016
1401MON0096A,4147242,957514,Mongaup Falls Reservoir,428000,0.428,415401666.3,415.401666
0801ECH1062A,15516956,949343,Echo Lake,427000,0.427,1847241.079,1.847241
1304SYL0352,6211146,966957,Sylvan Lake,427000,0.427,2647399.315,2.647399
0705DRY0318,21982575,948709,Dryden Lake,427000,0.427,17133345.47,17.133345
0902PLU0062,15448232,960775,Plumadore Pond,426000,0.426,2968092.928,2.968093
0602CIN0084,9422487,946700,Cincinnatus Lake,425000,0.425,11387470.13,11.38747
0302THE0069,21631197,967326,The Pond,425000,0.425,211294321.4,211.294321
1203THE0850A,22739027,967237,The Floe,422000,0.422,105309522.1,105.309522
0703GRE0112C,22022322,951718,Green Pond,422000,0.422,22505058.43,22.505058
0602LON0083,9422493,955909,Long Pond,421000,0.421,16977241.29,16.977241
1301COX6780,6187452, , ,420000,0.42,5315137.174,5.315137
1201MOR0786,22739063,957650,Morehouse Lake,418000,0.418,9339358.202,9.339358
0801CLE0525,15509476,946817,Clear Lake,417000,0.417,2834647.659,2.834648
0602SON0072,9421531,965638,Song Lake,416000,0.416,3422618.927,3.422619
1301MOH0179,6225318, , ,415000,0.415,2652681.473,2.652681
1302SAG0076J,6224574, , ,415000,0.415,15389860.85,15.389861
1104SPL0618,22305139,966020,Split Rock Pond,413000,0.413,2478794.339,2.478794
1104JAC0151,22295480,953898,Jackson Summit Reservoir,412000,0.412,13281058.54,13.281059
1702NEW0292,9508636,958438,New Millpond,411000,0.411,48558336.93,48.558337
0801LMO0890,15509952,955592,Little Moose Lake,411000,0.411,6092117.555,6.092118
0904CAT0370,15476479,976091,Catamount Pond,410000,0.41,6975185.977,6.975186
1701HEM1012,9497870,952578,Hempstead Lake,408000,0.408,44638660.77,44.638661
1104WOO0154B,22295372,971729,Woodward Lake,408000,0.408,9947225.946,9.947226
1306SHA0491,6200722,964982,Shawangunk Lake,405000,0.405,3845648.968,3.845649
1401HUN0237,2614522,953477,Hunter Lake,405000,0.405,13085705.07,13.085705
0801WIT0528,15509510,971523,Witchhopple Lake,403000,0.403,18541697.85,18.541698
0801CAS0747,15509800,945948,Cascade Lake,403000,0.403,5543371.506,5.543372
0201RED0095B,8968458,962301,Red House Lake,403000,0.403,61354378.6,61.354379
1701MIL0793,9495606,957261,Mill Pond,402000,0.402,8449213.904,8.449214
1201SPR0706A,22739259,966129,Spruce Lake,402000,0.402,95094560.86,95.094561
1104EFN0129,22294628,949418,Efner Lake,400000,0.4,12667209.8,12.66721
0801NEL0718,15512216,958366,Nelson Lake,400000,0.4,384971542.1,384.971542
1005BAR0338,10311174,943105,Bartlett Pond,398000,0.398,11037330.49,11.03733
1103HED0089,22287813,952529,Hedges Lake,398000,0.398,3973038.656,3.973039
1104SHE0341,22304011,965083,Sherman Lake,396000,0.396,2342432.807,2.342433
0602ULI0067,9421571,968283,Upper Little York Lake,396000,0.396,86697888.36,86.697888
0905GRA0366,15489534,959651,Oven Lake,395000,0.395,5990258.725,5.990259
0202UCA0136,15444625,968279,Upper Lake,395000,0.395,10878279.26,10.878279
1104LSI0292,22293960,965203,Siamese Ponds,394000,0.394,5685995.146,5.685995
1501CRA1001,6244774,947681,Cranberry Pond,393000,0.393,7737514.572,7.737515
1301SNY0377,6185596, , ,393000,0.393,2939857.725,2.939858
0801SQU0850,15510018,966171,Squaw Lake,392000,0.392,1991112.5,1.991113
1301CAN0168A,6224594,945794,Canopus Lake,392000,0.392,2542085.33,2.542085
1702DOS0145,9508578,977326,Dosoris Pond,392000,0.392,4353191.686,4.353192
1104NEW0501,22302765,958445,New Pond,391000,0.391,3173680.544,3.173681
1104VAL0370,22303933,968350,Valentine Pond,391000,0.391,15054318.51,15.054319
1402MAS0023,4147130,956662,Mastens Lake,391000,0.391,966813.1652,0.966813
1203WIL0850,22739013,971401,Wilmurt Lake,390000,0.39,2601750.327,2.60175
0402CHUXXX1,15537015, , ,387000,0.387,333095978.5,333.095978
1104DEE0689,22303219,948227,Deer Pond,386000,0.386,5374726.716,5.374727
1104SAN0710,22303209,964453,Sanford Lake,385000,0.385,78790259.05,78.790259
1302KIT0114,6225680, , ,383000,0.383,2912147.768,2.912148
0602WOO0148,9419519,971682,Woodman Pond,383000,0.383,33585850.74,33.585851
1104ZAC0673,22305105,971865,Zack Pond,381000,0.381,2515638.506,2.515639
1104LEN0332,22295032,955205,Lens Lake,380000,0.38,4839002.994,4.839003
1309MYO0954,6186640,958234,Myosotis Lake,380000,0.38,17227027.56,17.227028
1302CRO0059,6224888, , ,380000,0.38,10686962.29,10.686962
1401SWA0128,4146846, , ,379000,0.379,37195726.2,37.195726
1104PIN0655,22305179,960501,Pine Lake,376000,0.376,2134295.427,2.134295
0902CHA0193,15457198,946340,Chain Lake,376000,0.376,6360339.417,6.360339
1104MAS0613,22305339,956639,Mason Lake,372000,0.372,1423710.638,1.423711
0903LEA0093,15465889,955139,Lead Pond,371000,0.371,2216027.785,2.216028
1104BAL0555,22305149,942913,Balfour Lake,371000,0.371,6627078.37,6.627078
1301BUR0386B,6185646, , ,370000,0.37,11191105.02,11.191105
1104LUZ0318,22306989,956161,Lake Luzerne,370000,0.37,66595103.3,66.595103
0801FAL0537,15509556,949893,Falls Lake,370000,0.37,1056712.216,1.056712
0704NEW0273,21980929,958488,Newark Reservoir,369000,0.369,18299315.52,18.299316
1501ROU1021,6244630,962972,Round Lake,368000,0.368,2310589.311,2.310589
1001WOO0024,9521313,971697,Woodruff Pond,368000,0.368,4581031.706,4.581032
0601GOO0360,8083373, , ,368000,0.368,887921828,887.921828
0705CRU0225,22025268,947881,Crusoe Lake,367000,0.367,40917682.93,40.917683
0602LAB0051,9421515,942068,Labrador Pond,366000,0.366,4424492.469,4.424492
1301DUN0425,6185486,948794,Dunham Reservoir,365000,0.365,24677494.57,24.677495
0201CAS0109C,8968282, , ,365000,0.365,48025089.04,48.025089
1501POT1001A,6244782,879458,Potake Pond,364000,0.364,2285406.914,2.285407
0902BAR0262,15457242,943068,Barnum Pond,364000,0.364,2907748.909,2.907749
0601WEA0409,8083209,968966,Weaver Lake,362000,0.362,28464409.18,28.464409
1403MON0328,1749483,957516,Mongaup Pond,358000,0.358,9810577.583,9.810578
0801UWB0431,15511886, , ,358000,0.358,5200736.187,5.200736
1401LOC0170,4148590,955774,Lochada Lake,357000,0.357,1834614.265,1.834614
1203MET0897,22738985,957033,Metcalf Lake,356000,0.356,4636919.144,4.636919
1104JEN0130,22294630,953998,Jenny Lake,355000,0.355,8006207.035,8.006207
1203PIN0854,22739019,960498,Pine Lake,355000,0.355,2351751.921,2.351752
0301GOO0167O,15559153,968308,Upper Stafford Marsh,354000,0.354,1178385.12,1.178385
1003HOR0118,9523513,953247,Horseshoe Pond,352000,0.352,4977971.553,4.977972
1203PIL0938,22738075,960404,Pillsbury Lake,352000,0.352,7175774.302,7.175774
0501UWB5006,8117509, , ,352000,0.352,7046596.742,7.046597
0905SUC0274,15490770,977083,Sucker Lake,352000,0.352,3127828.063,3.127828
1501STA1011,6244686,966206,Lake Stahahe,350000,0.35,3298184.474,3.298184
0602LEB0153,9419549,955151,Lebanon Reservoir,350000,0.35,13074796.62,13.074797
0906CRY0058,15483389,947905,Crystal Lake,350000,0.35,3384447.542,3.384448
0301GLE0167,15558975,951252,Glenwood Lake,348000,0.348,407206694.9,407.206695
1301JER1042,6230582,954007,Jerome Park Reservoir,347000,0.347,1434738.119,1.434738
1203GLA0859,22739021,950828,G Lake,347000,0.347,4229529.517,4.22953
1702MEA0100A,9508840,956881,Meadow Lake,345000,0.345,24461774.9,24.461775
1401TOR0101,4147066,967673,Toronto Lake,345000,0.345,3136813.532,3.136814
0601WIL0297,8084893,971232,Wilber Lake,345000,0.345,6649420.308,6.64942
0903SAL0247,15468345,964317,Salmon Pond,345000,0.345,18845966.65,18.845967
0905CHU0081,15490436,976136,Chub Lake,343000,0.343,2463290.933,2.463291
0902BLA0256,15457286,944173,Black Pond,342000,0.342,2356404.182,2.356404
0801LYO0498,15511830,956191,Lyon Lake,342000,0.342,2703327.372,2.703327
0801UWB0727,166890769, , ,342000,0.342,350822015.9,350.822016
0902LLO0267A,9523305,955581,Little Long Pond,341000,0.341,2002938.395,2.002938
1104WIN0529A,22305327,971473,Windover Lake,341000,0.341,20228095.71,20.228096
1403SHA0299,1749579,964931,Shandelee Lake,341000,0.341,2262677.261,2.262677
0902DEB0038,15448254,948154,Debar Pond,341000,0.341,7520695.068,7.520695
1401KEN0232,2614510,954519,Kenoza Lake,339000,0.339,30434785.27,30.434785
1005LAK0412,10312978,960904,"Pond, Lake",336000,0.336,8892525.394,8.892525
1302TRU0115A,6225496,967908,Truesdale Lake,336000,0.336,9896856.784,9.896857
1301SIL0184C,6216482,965280,Silver Mine Lake,335000,0.335,9794819.566,9.79482
0303GEO5008,15504978,956136,Lucky Star Lake,335000,0.335,4963339.939,4.96334
