"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"0403AND0164","ANDOVER POND",2015,"2015-08-24","2015-08-24",1,"0403AND0164_SSE",42.1656,-77.793602
"0403AND0164","ANDOVER POND",2016,"2016-06-15","2016-07-26",3,"0403AND0164_C, 0403AND0164_SSE",42.1656,-77.793602
"0403RUS0146","RUSHFORD LAKE",2019,"2019-07-10","2019-10-19",2,"0403RUS0146_C",42.3806,-78.192703
"0403SIL0115","SILVER LAKE",2022,"2022-06-24","2022-07-03",2,"0403SIL0115_C",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2014,"2014-08-22","2014-08-22",1,"0403SIL0115_C",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2015,"2015-07-24","2015-08-12",3,"0403SIL0115_C, 0403SIL0115_NNE",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2019,"2019-05-27","2019-07-31",6,"0403SIL0115_C",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2021,"2021-07-18","2021-07-18",1,"0403SIL0115_C",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2020,"2020-07-30","2020-08-12",2,"0403SIL0115_C",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2018,"2018-08-28","2018-08-28",1,"0403SIL0115_ORP",42.687199,-78.034798
"0403SIL0115","SILVER LAKE",2017,"2017-08-09","2017-10-11",4,"0403SIL0115_BEACH, 0403SIL0115_C, 0403SIL0115_DH",42.687199,-78.034798
"0403UWB5279","UNNAMED WATER",2021,"2021-07-28","2021-07-28",1,"0403UWB5279_C",42.5951,-78.047996
"0403WOOXXX1","WOODSTREAM CAMPSITE POND",2022,"2022-07-26","2022-07-26",1,"0403WOOXXX1_C",42.62648,-78.12109
"0404LOO0079","LOON LAKE",2015,"2015-06-13","2015-06-13",1,"0404LOO0079_C",42.492599,-77.566902
"0404LOO0079","LOON LAKE",2022,"2022-06-22","2022-08-20",4,"0404LOO0079_C",42.492599,-77.566902
"0404LOO0079","LOON LAKE",2012,"2012-06-16","2012-06-16",1,"0404LOO0079_C",42.492599,-77.566902
"0404LOO0079","LOON LAKE",2019,"2019-06-26","2019-09-21",2,"0404LOO0079_C",42.492599,-77.566902
"0404LOO0079","LOON LAKE",2020,"2020-06-22","2020-09-08",2,"0404LOO0079_C",42.492599,-77.566902
"0404UWB5318","MOSCO MOSKO BEACHVILLE DAM",2016,"2016-06-17","2016-09-19",2,"0404UWB5318_C",42.455,-77.63472
"0404UWBXXX1","UNNAMED WATER (WAYLAND)",2022,"2022-07-19","2022-07-19",1,"0404UWBXXX1_C",42.49077588,-77.60241053
"05-LLKC-0.2","LAMOKA LAKE CHANNEL",2022,"2022-11-03","2022-11-03",1,"05-LLKC-0.2",42.418768,-77.089605
"05-LLKC-0.2","LAMOKA LAKE CHANNEL",2018,"2018-09-16","2018-09-16",1,"05-LLKC-0.2",42.418768,-77.089605
"05-LLKC-0.2","LAMOKA LAKE CHANNEL",2013,"2013-09-17","2013-09-17",1,"05-LLKC-0.2",42.418768,-77.089605
"0501BEVXXX1","BEVERLY'S POND",2018,"2018-08-12","2018-08-12",1,"0501BEVXXX1_C",42.141691,-76.942545
"0501MIL0016","MILLER POND",2020,"2020-09-17","2020-09-17",1,"0501MIL0016_C",42.0714,-76.792198
"0501UWBXXX1","UNNAMED WATERBODY",2022,"2022-06-11","2022-06-11",1,"0501UWBXXX1_C",42.143903,-76.917257
"0501UWBXXX1","UNNAMED WATERBODY",2020,"2020-08-12","2020-08-12",1,"0501UWBXXX1_C",42.143903,-76.917257
"0502LAM0047","LAMOKA LAKE",2013,"2013-09-17","2013-09-17",1,"0502LAM0047_C",42.4058,-77.077797
"0502LAM0047","LAMOKA LAKE",2019,"2019-08-31","2019-08-31",1,"0502LAM0047_C",42.4058,-77.077797
"0502LAM0047","LAMOKA LAKE",2022,"2022-09-04","2022-10-25",6,"0502LAM0047_C",42.4058,-77.077797
"0502LAM0047","LAMOKA LAKE",2016,"2016-08-25","2016-08-25",1,"0502LAM0047_C",42.4058,-77.077797
"0502LAM0047","LAMOKA LAKE",2017,"2017-10-01","2017-10-01",1,"0502LAM0047_C",42.4058,-77.077797
"0502MUD0063","MUD LAKE",2012,"2012-07-25","2012-09-05",3,"0502MUD0063_C",42.491402,-77.279198
"0502SAL0051","LAKE SALUBRIA",2022,"2022-09-09","2022-10-23",2,"0502SAL0051_C",42.3293,-77.2929
"0502SAL0051","LAKE SALUBRIA",2021,"2021-06-19","2021-10-04",2,"0502SAL0051_C",42.3293,-77.2929
"0502SAL0051","LAKE SALUBRIA",2019,"2019-06-18","2019-06-18",1,"0502SAL0051_C",42.3293,-77.2929
"0502SAL0051","LAKE SALUBRIA",2020,"2020-06-23","2020-06-23",1,"0502SAL0051_C",42.3293,-77.2929
"0502SMI0066","SMITH POND",2016,"2016-07-03","2016-07-31",2,"0502SMI0066_SSE, 0502SMI0066_SW",42.388802,-77.474403
"0502SMI0066","SMITH POND",2019,"2019-06-17","2019-08-19",5,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2013,"2013-06-30","2013-10-19",7,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2015,"2015-06-13","2015-07-28",4,"0502SMI0066_C, 0502SMI0066_NE, 0502SMI0066_SSE, 0502SMI0066_SW",42.388802,-77.474403
"0502SMI0066","SMITH POND",2018,"2018-07-23","2018-08-20",3,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2022,"2022-08-01","2022-08-01",1,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2020,"2020-08-23","2020-08-23",1,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2014,"2014-06-29","2014-11-01",3,"0502SMI0066_C, 0502SMI0066_NE",42.388802,-77.474403
"0502SMI0066","SMITH POND",2021,"2021-06-28","2021-06-28",1,"0502SMI0066_C",42.388802,-77.474403
"0502SMI0066","SMITH POND",2017,"2017-06-11","2017-08-09",6,"0502SMI0066_C, 0502SMI0066_SSE",42.388802,-77.474403
"0502WAN0048","WANETA LAKE",2015,"2015-09-21","2015-09-21",1,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2021,"2021-07-11","2021-09-13",4,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2013,"2013-07-31","2013-10-23",8,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2020,"2020-08-07","2020-08-07",1,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2019,"2019-08-25","2019-08-25",1,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2012,"2012-08-21","2012-10-24",3,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2017,"2017-09-22","2017-09-22",1,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2018,"2018-09-13","2018-10-07",2,"0502WAN0048_C",42.4445,-77.101799
"0502WAN0048","WANETA LAKE",2022,"2022-08-06","2022-10-06",15,"0502WAN0048_C",42.4445,-77.101799
"0503ERW0023B","ERWIN POND",2018,"2018-09-04","2018-09-04",1,"0503ERW0023B_C",42.1577,-77.171204
"0503GOO0027","GOODHUE LAKE",2012,"2012-09-01","2012-10-01",2,"0503GOO0027_C",42.1824,-77.270897
"0503GOO0027","GOODHUE LAKE",2022,"2022-06-11","2022-06-11",1,"0503GOO0027_C",42.1824,-77.270897
"0503PRIXXX1","UNNAMED POND CAMERON MILLS",2016,"2016-08-17","2016-08-17",1,"0503PRIXXX1_C",42.19094,-77.358066
"0503TANXXX1","TANGLEWOOD LAKE",2019,"2019-06-17","2019-09-15",5,"0503TANXXX1_C",42.193635,-77.251116
"0503TANXXX1","TANGLEWOOD LAKE",2020,"2020-06-21","2020-09-20",5,"0503TANXXX1_C",42.193635,-77.251116
"0503TANXXX1","TANGLEWOOD LAKE",2018,"2018-07-21","2018-08-04",2,"0503TANXXX1_C",42.193635,-77.251116
"0503TANXXX1","TANGLEWOOD LAKE",2022,"2022-07-04","2022-09-03",4,"0503TANXXX1_C",42.193635,-77.251116
"0503TANXXX1","TANGLEWOOD LAKE",2017,"2017-09-23","2017-09-23",1,"0503TANXXX1_C",42.193635,-77.251116
"0503TANXXX1","TANGLEWOOD LAKE",2021,"2021-06-02","2021-08-09",3,"0503TANXXX1_C",42.193635,-77.251116
"06-LCHO-3.7","LITTLE CHOCONUT CREEK (FLOOD RESERVOIR)",2020,"2020-08-09","2020-08-09",1,"06-LCHO-3.7",42.13708,-75.94203
"06-SHAD-0.5","SHADOW BROOK",2022,"2022-08-05","2022-08-05",1,"06-SHAD-0.5",42.79004019,-74.86391405
"0601ALL0194","ALLENS POND",2016,"2016-06-30","2016-06-30",1,"0601ALL0194_C",42.564098,-75.305801
"0601ARN0362","ARNOLD LAKE",2022,"2022-10-23","2022-10-23",1,"0601ARN0362_C",42.611401,-75.0047
"0601BEA0174","BEAVER LAKE",2018,"2018-07-08","2018-09-16",5,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2019,"2019-07-15","2019-08-25",4,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2012,"2012-06-17","2012-10-07",9,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2013,"2013-06-02","2013-08-30",10,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2017,"2017-06-26","2017-08-07",4,"0601BEA0174_C, 0601BEA0174_SE",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2014,"2014-07-21","2014-10-16",5,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2022,"2022-08-07","2022-09-18",5,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2015,"2015-07-13","2015-09-26",5,"0601BEA0174_C",42.045502,-75.665703
"0601BEA0174","BEAVER LAKE",2021,"2021-07-26","2021-08-22",2,"0601BEA0174_C",42.045502,-75.665703
"0601BUC5214","BUCK HORN LAKE",2022,"2022-08-08","2022-08-08",1,"0601BUC5214_C",42.352402,-75.292198
"0601CAN0392","CANADARAGO LAKE",2015,"2015-08-26","2015-08-26",1,"0601CAN0392_C",42.8153,-75.006103
"0601CAN0392","CANADARAGO LAKE",2022,"2022-07-17","2022-09-08",5,"0601CAN0392_C",42.8153,-75.006103
"0601CAN0392","CANADARAGO LAKE",2016,"2016-07-25","2016-10-04",2,"0601CAN0392_C",42.8153,-75.006103
"0601CAN0392","CANADARAGO LAKE",2020,"2020-07-24","2020-09-01",2,"0601CAN0392_BEACH, 0601CAN0392_C",42.8153,-75.006103
"0601CAN0392","CANADARAGO LAKE",2021,"2021-07-21","2021-07-21",1,"0601CAN0392_C",42.8153,-75.006103
"0601CED0241","CEDAR LAKE",2015,"2015-09-01","2015-09-01",1,"0601CED0241_BEACH",42.953701,-75.185997
"0601CHE0213","CHENANGO LAKE",2022,"2022-10-06","2022-10-06",1,"0601CHE0213_C",42.5826,-75.4412
"0601CHE0213","CHENANGO LAKE",2016,"2016-10-17","2016-10-17",1,"0601CHE0213_C",42.5826,-75.4412
"0601CHE0213","CHENANGO LAKE",2020,"2020-10-22","2020-10-22",1,"0601CHE0213_C",42.5826,-75.4412
"0601CHE0213","CHENANGO LAKE",2013,"2013-08-27","2013-08-27",1,"0601CHE0213_C",42.5826,-75.4412
"0601ESI0262","EAST SIDNEY LAKE",2021,"2021-07-31","2021-07-31",1,"0601ESI0262_BEACH",42.327599,-75.2145
"0601ESI0262","EAST SIDNEY LAKE",2017,"2017-08-07","2017-09-22",2,"0601ESI0262_BEACH, 0601ESI0262_C",42.327599,-75.2145
"0601ESI0262","EAST SIDNEY LAKE",2019,"2019-09-05","2019-09-05",1,"0601ESI0262_BEACH",42.327599,-75.2145
"0601GIL0287","GILBERT LAKE",2020,"2020-08-04","2020-08-04",1,"0601GIL0287_OPRBEACH",42.580002,-75.128304
"0601GIL0287","GILBERT LAKE",2014,"2014-08-15","2014-08-15",1,"0601GIL0287_C",42.580002,-75.128304
"0601GIL0287","GILBERT LAKE",2016,"2016-08-04","2016-10-18",5,"0601GIL0287_C, 0601GIL0287_OPRBEACH",42.580002,-75.128304
"0601GIL0287","GILBERT LAKE",2018,"2018-09-14","2018-09-14",1,"0601GIL0287_C",42.580002,-75.128304
"0601GUI0188","GUILFORD LAKE",2016,"2016-09-07","2016-09-07",1,"0601GUI0188_C",42.412899,-75.499397
"0601GUI0188","GUILFORD LAKE",2021,"2021-08-24","2021-10-08",3,"0601GUI0188_C",42.412899,-75.499397
"0601OTS0404","OTSEGO LAKE",2022,"2022-07-27","2022-10-06",16,"0601OTS0404_C, 0601OTS0404_OPRBEACH",42.762299,-74.896896
"0601PER0178","PERCH POND",2021,"2021-10-15","2021-10-15",1,"0601PER0178_C",42.176102,-75.559898
"0601TIT0320","TITUS LAKE",2013,"2013-07-11","2013-07-25",4,"0601TIT0320_C",42.501701,-74.712799
"0601WHI5191","WHITE BIRCH LAKE",2017,"2017-09-05","2017-09-05",1,"0601WHI5191_C",42.040402,-75.636803
"0601WHI5191","WHITE BIRCH LAKE",2014,"2014-07-28","2014-07-28",1,"0601WHI5191_C",42.040402,-75.636803
"0601WIL0297","WILBER LAKE",2020,"2020-11-09","2020-11-09",1,"0601WIL0297_C",42.516701,-75.051002
"0602BAL5648","BALSAM POND",2021,"2021-07-21","2021-07-21",1,"0602BAL5648_C",42.551899,-75.763
"0602BOW5660","BOWMAN LAKE",2016,"2016-08-11","2016-08-11",1,"0602BOW5660_OPRBEACH",42.5187,-75.688599
"0602BRA0154","BRADLEY BROOK RESERVOIR",2019,"2019-06-28","2019-06-28",1,"0602BRA0154_C",42.834,-75.662201
"0602BRA0154","BRADLEY BROOK RESERVOIR",2012,"2012-09-12","2012-09-12",1,"0602BRA0154_C",42.834,-75.662201
"0602BRA0154","BRADLEY BROOK RESERVOIR",2018,"2018-09-14","2018-09-14",1,"0602BRA0154_C",42.834,-75.662201
"0602BRA0154","BRADLEY BROOK RESERVOIR",2022,"2022-06-29","2022-09-20",2,"0602BRA0154_C",42.834,-75.662201
"0602BRA0154","BRADLEY BROOK RESERVOIR",2020,"2020-09-10","2020-09-10",1,"0602BRA0154_C",42.834,-75.662201
"0602BRA0154","BRADLEY BROOK RESERVOIR",2021,"2021-06-20","2021-10-05",3,"0602BRA0154_C",42.834,-75.662201
"0602CAS5626","CASTERLINE POND",2018,"2018-10-03","2018-10-03",1,"0602CAS5626_C",42.650799,-76.173798
"0602CAS5626","CASTERLINE POND",2021,"2021-06-29","2021-06-29",1,"0602CAS5626_C",42.650799,-76.173798
"0602CAS5626","CASTERLINE POND",2022,"2022-07-11","2022-07-11",1,"0602CAS5626_C",42.650799,-76.173798
"0602CAS5626","CASTERLINE POND",2019,"2019-07-26","2019-08-15",2,"0602CAS5626_C",42.650799,-76.173798
"0602CAS5626","CASTERLINE POND",2020,"2020-07-04","2020-07-04",1,"0602CAS5626_C",42.650799,-76.173798
"0602CIN0084","CINCINNATUS LAKE",2022,"2022-08-07","2022-08-07",1,"0602CIN0084_C",42.430401,-75.865402
"0602CIN0084","CINCINNATUS LAKE",2021,"2021-08-22","2021-08-22",1,"0602CIN0084_C",42.430401,-75.865402
"0602DEA0036","DEAN POND",2013,"2013-07-12","2013-11-01",13,"0602DEA0036_C, 0602DEA0036_N",42.4477,-76.003403
"0602DEA0036","DEAN POND",2014,"2014-06-08","2014-10-18",10,"0602DEA0036_C, 0602DEA0036_N",42.4477,-76.003403
"0602DEA0036","DEAN POND",2015,"2015-05-24","2015-10-17",13,"0602DEA0036_C, 0602DEA0036_N",42.4477,-76.003403
"0602DEA0036","DEAN POND",2018,"2018-07-24","2018-09-05",4,"0602DEA0036_C",42.4477,-76.003403
"0602DEA0036","DEAN POND",2016,"2016-06-18","2016-11-28",11,"0602DEA0036_C, 0602DEA0036_N",42.4477,-76.003403
"0602DEA0036","DEAN POND",2017,"2017-05-27","2017-09-04",4,"0602DEA0036_C, 0602DEA0036_N",42.4477,-76.003403
"0602EAR0146","CRAINE LAKE",2018,"2018-05-29","2018-08-05",4,"0602EAR0146_C, 0602EAR0146_N, 0602EAR0146_NE",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2022,"2022-07-10","2022-07-10",1,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2021,"2021-06-29","2021-08-20",3,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2012,"2012-07-02","2012-09-09",5,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2019,"2019-06-12","2019-09-16",8,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2020,"2020-06-15","2020-08-24",4,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2015,"2015-07-29","2015-08-25",2,"0602EAR0146_C, 0602EAR0146_N",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2016,"2016-06-20","2016-09-22",4,"0602EAR0146_C, 0602EAR0146_N",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2017,"2017-08-06","2017-09-19",2,"0602EAR0146_N, 0602EAR0146_NE",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2014,"2014-07-01","2014-09-03",5,"0602EAR0146_C",42.760601,-75.5578
"0602EAR0146","CRAINE LAKE",2013,"2013-05-28","2013-09-01",9,"0602EAR0146_C",42.760601,-75.5578
"0602ECH0081","ECHO LAKE",2021,"2021-06-01","2021-06-01",1,"0602ECH0081_C",42.386299,-75.8507
"0602ECH0081","ECHO LAKE",2013,"2013-05-21","2013-07-14",4,"0602ECH0081_C",42.386299,-75.8507
"0602GEN0088","GENEGANSLET LAKE",2013,"2013-09-16","2013-09-16",1,"0602GEN0088_C",42.5173,-75.774803
"0602GLEXXX1","GLENN LAKE",2016,"2016-10-06","2016-10-06",1,"0602GLEXXX1_C",42.480492,-75.492493
"0602HAT0155","HATCH LAKE",2018,"2018-09-15","2018-09-28",2,"0602HAT0155_C",42.834598,-75.677803
"0602HAT0155","HATCH LAKE",2017,"2017-11-08","2017-11-08",1,"0602HAT0155_C",42.834598,-75.677803
"0602HAT0155","HATCH LAKE",2021,"2021-10-08","2021-10-08",1,"0602HAT0155_C",42.834598,-75.677803
"0602HAT0155","HATCH LAKE",2014,"2014-09-27","2014-09-27",1,"0602HAT0155_C",42.834598,-75.677803
"0602HAT0155","HATCH LAKE",2019,"2019-10-08","2019-10-28",2,"0602HAT0155_C",42.834598,-75.677803
"0602HAT0155","HATCH LAKE",2012,"2012-06-10","2012-10-04",3,"0602HAT0155_C",42.834598,-75.677803
"0602HOPXXX1","HOPE LAKE",2020,"2020-07-25","2020-07-25",1,"0602HOPXXX1_BEACH",42.5164,-76.1477
"0602LEB0153","LEBANON RESERVOIR",2020,"2020-09-03","2020-09-03",1,"0602LEB0153_C",42.802898,-75.606903
"0602LEB0153","LEBANON RESERVOIR",2018,"2018-09-16","2018-09-16",1,"0602LEB0153_C",42.802898,-75.606903
"0602LEB0153","LEBANON RESERVOIR",2021,"2021-08-29","2021-11-07",2,"0602LEB0153_C",42.802898,-75.606903
"0602LLY5637","LOWER LITTLE YORK LAKE",2019,"2019-09-05","2019-09-05",1,"0602LLY5637_C",42.692402,-76.163902
"0602LON0083","LONG POND",2016,"2016-09-22","2016-09-22",1,"0602LON0083_C",42.4193,-75.845001
"0602MEL0039","MELODY LAKE",2013,"2013-09-20","2013-10-01",2,"0602MEL0039_C",42.470299,-75.8741
"0602MOR0152","LAKE MORAINE",2017,"2017-06-09","2017-06-09",1,"0602MOR0152_C",42.850201,-75.522201
"0602MOR0152","LAKE MORAINE",2015,"2015-06-12","2015-06-12",1,"0602MOR0152_C",42.850201,-75.522201
"0602MOR0152","LAKE MORAINE",2013,"2013-10-01","2013-10-01",1,"0602MOR0152_C",42.850201,-75.522201
"0602MOR0152","LAKE MORAINE",2022,"2022-06-05","2022-08-19",3,"0602MOR0152_C",42.850201,-75.522201
"0602MOR0152","LAKE MORAINE",2012,"2012-09-30","2012-09-30",1,"0602MOR0152_C",42.850201,-75.522201
"0602MOR0152","LAKE MORAINE",2021,"2021-06-07","2021-11-07",4,"0602MOR0152_C",42.850201,-75.522201
"0602PET0078","LAKE PETONIA",2014,"2014-09-26","2014-09-26",1,"0602PET0078_C",42.331699,-75.7985
"0602PLY0107","PLYMOUTH RESERVOIR",2017,"2017-06-25","2017-10-02",7,"0602PLY0107_C, 0602PLY0107_NW",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2016,"2016-09-05","2016-10-17",2,"0602PLY0107_C",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2019,"2019-07-24","2019-07-24",1,"0602PLY0107_C",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2020,"2020-09-22","2020-09-22",1,"0602PLY0107_C",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2021,"2021-09-28","2021-09-28",1,"0602PLY0107_C",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2018,"2018-05-17","2018-05-29",2,"0602PLY0107_C",42.5881,-75.651001
"0602PLY0107","PLYMOUTH RESERVOIR",2022,"2022-09-09","2022-10-14",3,"0602PLY0107_C",42.5881,-75.651001
"0602PRIXXX1","UNNAMED POND DERUYTER",2016,"2016-08-22","2016-08-22",1,"0602PRIXXX1_C",42.756355,-75.916674
"0602SON0072","SONG LAKE",2019,"2019-05-27","2019-10-08",8,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2016,"2016-09-03","2016-11-28",4,"0602SON0072_C, 0602SON0072_NNW",42.772301,-76.146864
"0602SON0072","SONG LAKE",2013,"2013-08-28","2013-10-12",3,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2018,"2018-06-17","2018-07-27",2,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2022,"2022-06-25","2022-09-09",3,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2014,"2014-07-11","2014-11-01",7,"0602SON0072_C, 0602SON0072_NE, 0602SON0072_NNW",42.772301,-76.146864
"0602SON0072","SONG LAKE",2017,"2017-06-02","2017-09-11",4,"0602SON0072_C, 0602SON0072_NNW",42.772301,-76.146864
"0602SON0072","SONG LAKE",2012,"2012-06-10","2012-10-25",9,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2015,"2015-06-01","2015-10-05",5,"0602SON0072_NE, 0602SON0072_NNW, 0602SON0072_SSE",42.772301,-76.146864
"0602SON0072","SONG LAKE",2021,"2021-06-04","2021-10-08",3,"0602SON0072_C",42.772301,-76.146864
"0602SON0072","SONG LAKE",2020,"2020-05-26","2020-10-28",3,"0602SON0072_C",42.772301,-76.146864
"0602TRU5405","THUNDER LAKE",2021,"2021-08-21","2021-09-12",5,"0602TRU5405_C",42.269001,-75.727997
"0602TRU5405","THUNDER LAKE",2015,"2015-09-21","2015-09-21",1,"0602TRU5405_C",42.269001,-75.727997
"0602TRU5405","THUNDER LAKE",2020,"2020-07-18","2020-09-08",5,"0602TRU5405_C",42.269001,-75.727997
"0602TRU5405","THUNDER LAKE",2017,"2017-09-18","2017-09-18",1,"0602TRU5405_C",42.269001,-75.727997
"0602TRU5405","THUNDER LAKE",2019,"2019-08-07","2019-08-26",2,"0602TRU5405_C",42.269001,-75.727997
"0602TRU5405","THUNDER LAKE",2022,"2022-08-24","2022-08-24",1,"0602TRU5405_C",42.269001,-75.727997
"0602TUL0068","TULLY LAKE",2019,"2019-07-15","2019-10-08",2,"0602TUL0068_C",42.776401,-76.1352
"0602TUL0068","TULLY LAKE",2017,"2017-08-27","2017-08-27",1,"0602TUL0068_C",42.776401,-76.1352
"0602TUL0068","TULLY LAKE",2018,"2018-08-23","2018-08-23",1,"0602TUL0068_C",42.776401,-76.1352
"0602TUL0068","TULLY LAKE",2016,"2016-09-16","2016-10-07",2,"0602TUL0068_C",42.776401,-76.1352
"0602TUL0068","TULLY LAKE",2022,"2022-08-24","2022-08-28",3,"0602TUL0068_C",42.776401,-76.1352
"0602TUL0068","TULLY LAKE",2020,"2020-08-05","2020-09-20",2,"0602TUL0068_C",42.776401,-76.1352
"0602ULI0067","UPPER LITTLE YORK LAKE",2018,"2018-08-20","2018-09-04",2,"0602ULI0067_C",42.7033,-76.1558
"0602ULI0067","UPPER LITTLE YORK LAKE",2020,"2020-06-22","2020-06-29",2,"0602ULI0067_C",42.7033,-76.1558
"0602UWB0109","NORWICH RESERVOIR E",2016,"2016-10-20","2016-10-20",1,"0602UWB0109_C",42.549702,-75.486999
"0602UWB5503","YOGI AND BOO BOO'S CAMPGROUND POND",2021,"2021-08-10","2021-08-10",1,"0602UWB5503_BEACH",42.397701,-76.064697
"0602UWB5503","YOGI AND BOO BOO'S CAMPGROUND POND",2022,"2022-07-14","2022-07-14",1,"0602UWB5503_BEACH",42.397701,-76.064697
"0602UWBXXX1","UNNAMED WATERBODY",2020,"2020-08-01","2020-08-01",1,"0602UWBXXX1_C",42.80026,-75.696597
"0602UWBXXX2","UNNAMED WATERBODY",2020,"2020-08-01","2020-08-01",1,"0602UWBXXX2_C",42.83608714,-75.44036611
"0602UWBXXX3","UNNAMED WATER (GREENE)",2022,"2022-07-23","2022-07-23",1,"0602UWBXXX3_C",42.32487632,-75.82929101
"0602UWBXXX4","UNNAMED WATER (HAMILTON)",2022,"2022-07-29","2022-07-29",1,"0602UWBXXX4_C",42.83596399,-75.44066725
"0602WAR0094","WARN LAKE",2016,"2016-08-03","2016-08-03",1,"0602WAR0094_W",42.3746,-75.6464
"0602WHI5358","WHITNEY POINT RESERVOIR",2022,"2022-07-19","2022-07-20",2,"0602WHI5358_BEACH, 0602WHI5358_C",42.3661,-75.977203
"0602WHI5358","WHITNEY POINT RESERVOIR",2018,"2018-06-28","2018-06-28",1,"0602WHI5358_C",42.3661,-75.977203
"0602WHI5358","WHITNEY POINT RESERVOIR",2020,"2020-07-02","2020-09-25",5,"0602WHI5358_BEACH, 0602WHI5358_C",42.3661,-75.977203
"0602WHI5358","WHITNEY POINT RESERVOIR",2021,"2021-07-19","2021-07-19",1,"0602WHI5358_C",42.3661,-75.977203
"0602WHI5358","WHITNEY POINT RESERVOIR",2019,"2019-08-15","2019-09-25",3,"0602WHI5358_BEACH, 0602WHI5358_C",42.3661,-75.977203
"0603BOS0021","BOSKET LAKE",2019,"2019-08-28","2019-08-28",1,"0603BOS0021_C",42.107101,-76.074501
"0603BRIXXX1","BRIXIUS CREEK POND",2021,"2021-08-16","2021-08-16",1,"0603BRIXXX1_C",42.122236,-76.038893
"0603CAY0008","CAYUTA LAKE",2018,"2018-09-05","2018-10-03",3,"0603CAY0008_C",42.367001,-76.735298
"0603CAY0008","CAYUTA LAKE",2021,"2021-07-20","2021-10-07",3,"0603CAY0008_C, 0603CAY0008_DECACC",42.367001,-76.735298
"0603CAY0008","CAYUTA LAKE",2022,"2022-08-06","2022-10-14",5,"0603CAY0008_BEACH, 0603CAY0008_C",42.367001,-76.735298
"0603CAY0008","CAYUTA LAKE",2019,"2019-08-19","2019-08-19",1,"0603CAY0008_C",42.367001,-76.735298
"0603CAY0008","CAYUTA LAKE",2012,"2012-08-22","2012-09-29",2,"0603CAY0008_C",42.367001,-76.735298
