COMID,LkAcres,OBJECTID,LAKE_FIN,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,ReachCode,FType,FCode,PERMIT_BAS,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,POND_NUM,WATER,WATER_ALT,LAKE_ID,PWLID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,AREASQKM,REACHCODE,FTYPE,FCODE,WsAcres,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,VALUE_TOTAL,VALUE_TOTAL_EXCLUDING_WATER
9523433,286.8210472,137,C-15-66-P106,9523433,10/11/1999,3,947022,"Colby, Lake",1.162,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,106,Lake Colby,,1003COL0106,1003-0079,10/11/1999,Medium,947022,"Colby, Lake",1.162,4.15041E+12,LakePond,39004,1795.755445,1348,8.318478907,4.1295306,2.98573975,0.92097445,0.207961973,31.14973262,39.31966726,5.629827689,1.084373143,1.262626263,0.029708853,0.04456328,4.827688651,0.08912656,8080,6732
9523429,26.67810836,306,C-P163,9523429,10/11/1999,3,,,0.108,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,163,Church Pond,,1003CHU0163,,10/11/1999,Medium,,,0.108,4.15041E+12,LakePond,39004,92.23465607,119,19.25675676,0,0,0,0,54.39189189,9.797297297,14.86486486,0,1.689189189,0,0,0,0,415,296
9523425,13.31644857,155,C-15-P110-6-P114-5-7-P149-1-P150,9523425,10/11/1999,3,960594,Pink Pond,0.054,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,150,Pink Pond,,1003PIN0150,1003-0086,10/11/1999,Medium,960594,Pink Pond,0.054,4.15041E+12,LakePond,39004,608.7134127,284,0.244399185,0,0,0,0,62.85132383,23.82892057,3.82892057,0.366598778,0.529531568,0,0,8.350305499,0,2739,2455
9523417,28.87347803,307,C-P186,9523417,10/11/1999,3,962203,Rat Pond,0.117,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,186,Rat Pond,,1003RAT0186,1003-0086,10/11/1999,Medium,962203,Rat Pond,0.117,4.15041E+12,LakePond,39004,148.4634961,145,0,0,0,0,0,57.36137667,34.416826,7.07456979,0.382409178,0.573613767,0,0,0,0.191204589,668,523
9523413,75.6409813,139,C-15-67-P107,9523413,10/11/1999,3,956736,McCauley Pond,0.306,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,107,Mccauley Pond,,1003MCC0107,1003-0081,10/11/1999,Medium,956736,McCauley Pond,0.306,4.15041E+12,LakePond,39004,392.9362936,348,0,0,0,0,0,29.57746479,39.43661972,29.36619718,0.070422535,0.633802817,0,0,0.704225352,0.211267606,1768,1420
9523409,9.288061723,200,C-15-P110-6-P114-5-7-P164,9523409,10/11/1999,3,955646,Little Rainbow Pond,0.038,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,164,Little Rainbow Pond,,1003LRA0164,1003-0086,10/11/1999,Medium,955646,Little Rainbow Pond,0.038,4.15041E+12,LakePond,39004,92.9016842,53,0,0,0,0,0,69.5890411,16.71232877,4.657534247,1.643835616,1.643835616,0,0,4.657534247,1.095890411,418,365
9523405,69.23850842,211,C-15-P110-6-P114-9-1-P191-1-P192,9523405,10/11/1999,3,955544,Little Green Pond,0.28,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,192,Little Green Pond,,1003LGR0192,1003-0108,10/11/1999,Medium,955544,Little Green Pond,0.28,4.15041E+12,LakePond,39004,182.0232395,326,3.245436105,0,0,0,0,68.35699797,25.76064909,1.21703854,0,1.419878296,0,0,0,0,819,493
9523401,12.26505386,212,C-15-P110-6-P114-9-1-P191-2-P193,9523401,10/11/1999,3,944420,Bone Pond,0.05,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,193,Bone Pond,,1003BON0193,1003-0086,10/11/1999,Medium,944420,Bone Pond,0.05,4.15041E+12,LakePond,39004,52.45408334,60,2.272727273,0,0,0,0,51.13636364,38.06818182,5.113636364,0,1.704545455,0,0,1.704545455,0,236,176
9523397,44.77304156,156,C-15-P110-6-P114-5-7-P149-1-P155,9523397,10/11/1999,3,955157,Ledge Pond,0.181,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,155,Ledge Pond,,1003LED0155,1003-0086,10/11/1999,Medium,955157,Ledge Pond,0.181,4.15041E+12,LakePond,39004,171.3494125,183,0,0,0,0,0,76.70068027,9.353741497,12.58503401,0.170068027,1.19047619,0,0,0,0,771,588
9523395,347.0122037,154,C-15-P110-6-P114-5-7-P149,9523395,10/11/1999,3,955921,Long Pond,1.405,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,149,Long Pond,,1003LON0149,1003-0097,10/11/1999,Medium,955921,Long Pond,1.405,4.15041E+12,LakePond,39004,5709.847477,4824,0.828980785,0.004791796,0,0,0.019167186,56.59111601,31.2664718,5.194307346,0.412094494,0.637308927,0,0,4.547414826,0.49834683,25693,20869
9523391,568.512689,197,C-15-P110-6-P114-5-7-P159,9523391,10/11/1999,3,,,2.302,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,159,Slang Pond,,1003SLA0159,1003-0098,10/11/1999,Medium,,,2.302,4.15041E+12,LakePond,39004,2704.383911,2848,1.791653256,0.010728463,0,0,0.04291385,59.69316597,25.32990023,7.316811501,0.193112327,0.729535458,0,0,4.634695848,0.257483103,12169,9321
9527495,405.3803501,241,C-25-26-4-1-P222,9527495,8/13/1999,3,949989,Fern Lake,1.641,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,222,Fern Lake,,1004FER0222,1004-0060,8/13/1999,Medium,949989,Fern Lake,1.641,4.1504E+12,LakePond,39009,2012.96334,1934,5.0126369,0.51951699,0.014041,0,0.154450997,51.55855097,8.649255827,9.870822803,20.47177759,1.039033979,0.042122999,0,2.078067958,0.589721988,9056,7122
9527491,843.8838294,244,C-25-26-4-P227,9527491,8/13/1999,3,967101,Taylor Pond,3.417,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,227,Taylor Pond,,1004TAY0227,1004-0063,8/13/1999,Medium,967101,Taylor Pond,3.417,4.1504E+12,LakePond,39009,7008.667201,4122,0.452373135,0.051074386,0,0,0.007296341,54.430703,29.18171537,9.966801649,1.262266973,1.3206377,0.153223159,0,2.783554048,0.390354237,31533,27411
9527289,9.251670255,246,C-25-26-4-P227-8-P228,9527289,8/13/1999,3,958097,Mud Pond,0.037,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,228,Mud Pond,,1004MUD0228,1004-0063,8/13/1999,Medium,958097,Mud Pond,0.037,4.1504E+12,LakePond,39004,322.5244584,35,1.200564972,0,0,0,0,43.8559322,26.1299435,5.649717514,2.683615819,8.615819209,0,0,9.039548023,2.824858757,1451,1416
9527283,42.1191233,242,C-25-26-4-4-P224,9527283,8/13/1999,3,965439,Slush Pond,0.171,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,224,Slush Pond,,1004SLU0224,1004-0061,8/13/1999,Medium,965439,Slush Pond,0.171,4.1504E+12,LakePond,39009,677.5112718,152,3.522099448,0.069060773,0,0,0,33.70165746,36.22237569,13.60497238,8.080110497,0.241712707,0,0,3.798342541,0.759668508,3048,2896
9527267,28.50041983,243,C-25-26-4-5-2-P225,9527267,8/13/1999,3,957189,Military Pond,0.115,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,225,Military Pond,,1004MIL0225,1004-0062,8/13/1999,Medium,957189,Military Pond,0.115,4.1504E+12,LakePond,39009,1612.638289,84,0.432296751,0,0,0,0.167340678,57.03528099,19.32784828,17.34765026,0.920373728,0.27890113,0,0,4.239297169,0.251011017,7255,7171
9527263,19.16176853,223,C-21-12-3-3-P211,9527263,8/13/1999,3,958101,Mud Pond,0.078,4.15041E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,211,Mud Pond,,1004MUD0211,,8/13/1999,Medium,958101,Mud Pond,0.078,4.15041E+12,LakePond,39009,349.4385626,79,0,0,0,0,0,64.16610851,32.21701273,1.540522438,0.93770931,0.066979236,0,0,1.071667783,0,1572,1493
9527249,30.49989915,226,C-24-P5156,9527249,8/13/1999,3,,,0.123,4.15041E+12,390,39004,1-Oct,Lake Champlain and Tribs,10,Lake Champlain River Basin,5156,Unnamed Water,,1001UWB5156,,8/13/1999,Medium,,,0.123,4.15041E+12,LakePond,39004,381.9306216,48,2.814371257,2.035928144,0.119760479,0,0,8.622754491,0,1.137724551,0,0.05988024,10.05988024,0.05988024,47.30538922,27.78443114,1718,1670
9527243,14.73196664,224,C-21-13-P40,9527243,8/13/1999,3,958102,Mud Pond,0.06,4.15041E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,40,Mud Pond,,1004MUD0040,1003-0113,8/13/1999,Medium,958102,Mud Pond,0.06,4.15041E+12,LakePond,39004,971.7850139,91,1.775286148,0.186872226,0,0,0.116795141,31.69820135,21.93412754,24.7138519,1.167951413,5.979911236,0,0,10.97874328,1.448259752,4372,4281
9527241,48.30563751,225,C-21-P210C,9527241,8/13/1999,3,948066,Davis Lake,0.196,4.15041E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,210C,Davis Lake,,1004DAV0210C,1004-0048,8/13/1999,Medium,948066,Davis Lake,0.196,4.15041E+12,LakePond,39004,21617.50476,607,1.635833126,0.246254449,0.009312143,0.001034683,0.179000083,41.85290953,25.03724857,18.52392186,2.654995447,3.403070938,1.606862015,0.107606986,4.185290953,0.556659217,97255,96648
9523731,10.54613264,0,,,,0,,,0,,0,0,,,,,,,,,,10/11/1999,Medium,,,0.043,4.15041E+12,LakePond,39004,753.6685263,20,0,0,0,0,0,73.36102047,9.344408187,14.44675171,0.059329576,0.059329576,0,0,2.640166123,0.088994364,3391,3371
9523721,9.92831341,323,C-P5144,9523721,10/11/1999,3,,,0.04,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,5144,Decker Pond,,1003DEC5144,,10/11/1999,Medium,,,0.04,4.15041E+12,LakePond,39004,570.0544515,16,0,0,0,0,0.039231071,16.94782268,73.87210671,4.472342095,0,0.313848568,0,0,3.88387603,0.470772852,2565,2549
9523707,10.02887847,330,C-P97,9523707,10/11/1999,3,945524,Cameras Pond,0.041,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,97,Cameras Pond,,1003CAM0097,1003-0084,10/11/1999,Medium,945524,Cameras Pond,0.041,4.15041E+12,LakePond,39004,488.2968941,35,0,0,0,0,0,60.68455134,23.35800185,6.891766883,0.92506938,6.891766883,1.248843663,0,0,0,2197,2162
9523673,17.04059159,298,C-P109,9523673,10/11/1999,3,955447,Little Ampersand Pond,0.069,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,109,Little Ampersand Pond,,1003LAM0109,1003-0085,10/11/1999,Medium,955447,Little Ampersand Pond,0.069,4.15041E+12,LakePond,39004,72.01293326,63,0,0,0,0,0.383141762,48.27586207,15.3256705,34.09961686,0,1.915708812,0,0,0,0,324,261
9523667,35.09929077,134,C-15-60-6-P96,9523667,10/11/1999,3,942312,Alford Pond,0.142,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,96,Alford Pond,,1003ALF0096,1003-0084,10/11/1999,Medium,942312,Alford Pond,0.142,4.15041E+12,LakePond,39004,272.9375138,167,4.806786051,0,0,0,1.602262017,36.56927427,16.87087653,20.5466541,2.921771913,8.953817154,0.471253534,0.659754948,5.089538172,1.50801131,1228,1061
9523661,45.42947342,331,C-P98,9523661,10/11/1999,3,960540,Pine Pond,0.184,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,98,Big Pine Pond,,1003PIN0098,1003-0084,10/11/1999,Medium,960540,Pine Pond,0.184,4.15041E+12,LakePond,39004,196.9189254,223,0,0,0,0,0,34.08748115,11.46304676,53.84615385,0,0.60331825,0,0,0,0,886,663
9523655,17.67560199,332,C-P99,9523655,10/11/1999,3,959683,Owl Pond,0.072,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,99,Owl Pond,,1003OWL0099,1003-0084,10/11/1999,Medium,959683,Owl Pond,0.072,4.15041E+12,LakePond,39004,82.68375597,78,0,0,0,0,0,47.27891156,30.27210884,22.10884354,0,0.340136054,0,0,0,0,372,294
9523651,17.9831187,219,C-15-P207,9523651,10/11/1999,3,967017,Tamarack Pond,0.073,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,207,Tamarack Pond,,1003TAM0207,,10/11/1999,Medium,967017,Tamarack Pond,0.073,4.15041E+12,LakePond,39004,381.148625,62,0.120992136,0,0,0,0,5.142165759,61.04053237,9.134906231,0.181488203,0.241984271,0,0,21.11312765,3.024803388,1715,1653
9523641,116.3960636,209,C-15-P110-6-P114-5-P181,9523641,10/11/1999,3,948224,Deer Pond,0.471,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,181,Deer Pond,,1003DEE0181,1003-0105,10/11/1999,Medium,948224,Deer Pond,0.471,4.15041E+12,LakePond,39004,433.3670637,542,0,0,0,0,0,89.34659091,8.59375,1.420454545,0,0.426136364,0,0,0.142045455,0.071022727,1950,1408
9523609,1650.597195,143,C-15-P110,9523609,10/11/1999,3,,,6.685,4.15041E+12,390,39009,3-Oct,Saranac River,10,Lake Champlain River Basin,110,Middle Saranac Lake,,1003MSA0110,1003-0083,10/11/1999,Medium,,,6.685,4.15041E+12,LakePond,39009,57752.42438,54709,2.526283979,0.090172205,0.020471528,0.001462252,0.033144378,38.1028743,41.13850938,7.88592485,0.721865054,0.584413369,0.003899339,0.000487417,8.475699809,0.414792141,259872,205163
9523591,20.16169914,135,C-15-60-P91,9523591,10/11/1999,3,,,0.082,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,91,Ray Brook Pond,,1003RAY0091,,10/11/1999,Medium,,,0.082,4.15041E+12,LakePond,39004,9668.114265,375,2.021982099,0.412744052,0.26202291,0.097389046,0.115939341,45.10967862,20.92473218,24.05277559,0.848675973,0.85795112,0.013912721,0.016231508,5.168575801,0.097389046,43501,43126
9523581,63.57203203,0,,,,0,,,0,,0,0,,,,,,,,,,10/11/1999,Medium,,,0.257,4.15041E+12,LakePond,39004,546.9296672,76,1.174004193,0,0,0,0.083857442,4.192872117,55.13626834,0.545073375,0,1.048218029,0,0,36.35220126,1.467505241,2461,2385
9523579,24.51820239,329,C-P94,9523579,10/11/1999,3,971571,Wolf Pond,0.099,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,94,Wolf Pond,,1003WOL0094,1003-0084,10/11/1999,Medium,971571,Wolf Pond,0.099,4.15041E+12,LakePond,39004,350.2782591,102,3.663500678,1.96743555,0.881953867,0.271370421,0.474898236,33.71777476,27.00135685,20.01356852,1.221166893,4.070556309,0,0,6.377204885,0.339213026,1576,1474
9523571,56.40739917,147,C-15-P110-6-P114-5-11-P178,9523571,10/11/1999,3,948225,Deer Pond,0.228,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,178,Deer Pond,,1003DEE0178,1003-0103,10/11/1999,Medium,948225,Deer Pond,0.228,4.15041E+12,LakePond,39004,432.6968736,248,0,0,0,0,0,40.02354326,30.42966451,6.180105945,3.413772808,0.058858152,0,0,19.71748087,0.176574456,1947,1699
9523561,21.64317427,303,C-P130,9523561,10/11/1999,3,944171,Black Pond,0.088,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,130,Black Pond,,1003BLA0130,1003-0086,10/11/1999,Medium,944171,Black Pond,0.088,4.15041E+12,LakePond,39004,62.23255703,112,4.166666667,0,0,0,0,55.95238095,30.95238095,7.738095238,0,1.19047619,0,0,0,0,280,168
9523559,18.24622781,304,C-P136,9523559,10/11/1999,3,949353,Echo Pond,0.074,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,136,Echo Pond,,1003ECH0136,,10/11/1999,Medium,949353,Echo Pond,0.074,4.15041E+12,LakePond,39004,36.67288528,80,8.235294118,0,0,0,0,1.176470588,76.47058824,7.058823529,0,0,0,0,5.882352941,1.176470588,165,85
9523553,107.1229785,148,C-15-P110-6-P114-5-12-P180,9523553,10/11/1999,3,971032,Whey Pond,0.434,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,180,Whey Pond,,1003WHE0180,1003-0104,10/11/1999,Medium,971032,Whey Pond,0.434,4.15041E+12,LakePond,39004,318.2499112,540,0.224215247,0,0,0,0,53.02690583,28.92376682,14.12556054,1.457399103,1.793721973,0,0,0.33632287,0.112107623,1432,892
9523549,8.124935079,146,C-15-P110-6-P114-5-10-P176,9523549,10/11/1999,3,,,0.033,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,176,Unnamed Water,,1003UWB0176,,10/11/1999,Medium,,,0.033,4.15041E+12,LakePond,39004,1052.056788,86,0,0,0,0,0.04302926,69.85800344,20.48192771,1.742685026,0.882099828,0.408777969,0,0,5.895008606,0.688468158,4734,4648
9523547,10.54327611,305,C-P138,9523547,10/11/1999,3,,,0.043,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,138,East Copperas Pond,,1003ECO0138,,10/11/1999,Medium,,,0.043,4.15041E+12,LakePond,39004,46.89685256,45,0,0,0,0,0,23.4939759,63.25301205,2.409638554,0,0,0,0,10.24096386,0.602409639,211,166
9523543,24.6101215,151,C-15-P110-6-P114-5-4A-P139,9523543,10/11/1999,3,947422,Copperas Pond,0.1,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,139,Copperas Pond,,1003COP0139,,10/11/1999,Medium,947422,Copperas Pond,0.1,4.15041E+12,LakePond,39004,162.0169926,145,0,0,0,0,0,45.03424658,39.89726027,3.082191781,0,0,0,0,11.30136986,0.684931507,729,584
9523539,45.44695201,145,C-15-P110-6-P114-10-P205,9523539,10/11/1999,3,944172,Black Pond,0.184,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,205,Black Pond,,1003BLA0205,,10/11/1999,Medium,944172,Black Pond,0.184,4.15041E+12,LakePond,39004,1228.549124,198,0,0,0,0,0,42.79549719,45.32833021,6.060037523,0,0.09380863,0,0,5.609756098,0.112570356,5528,5330
9523533,7.976796965,0,,,,0,,,0,,0,0,,,,,,,,,,10/11/1999,Medium,,,0.032,4.15041E+12,LakePond,39004,2748.125173,1094,0.86061574,0.026616982,0,0,0,53.51787774,33.50190755,8.641646704,0.514594978,0.248425162,0,0,2.652825836,0.035489309,12365,11271
9523529,10.57834244,2330,C-P174,9523529,10/11/1999,3,,,0.043,4.15041E+12,390,39004,3-Oct,Saranac River,10,Lake Champlain River Basin,174,Unnamed Water,,1003UWB0174,,10/11/1999,Medium,,,0.043,4.15041E+12,LakePond,39004,336.4708548,45,3.335602451,0,0,0,0,77.94417971,13.3424098,1.021102791,0.408441116,0.068073519,0,0,3.880190606,0,1514,1469
9527627,78.54460922,233,C-25-26-28-P243,9527627,8/13/1999,3,947307,Connery Pond,0.318,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,243,Connery Pond,,1004CON0243,1004-0066,8/13/1999,Medium,947307,Connery Pond,0.318,4.1504E+12,LakePond,39009,1448.928236,516,0.949525237,0.049975012,0,0,0,56.20523072,10.36148592,28.40246543,0,0.1332667,0,0,3.631517575,0.2665334,6519,6003
9527625,7.604619997,0,,,,0,,,0,,0,0,,,,,,,,,,8/13/1999,Medium,,,0.031,4.15041E+12,LakePond,39004,1087.683771,0,0.183936235,0,0,0,0,67.36153689,17.35131821,9.850807276,0.510933987,0.367872471,0.102186797,0,3.719599428,0.551808706,4893,4893
9527623,16.0950717,234,C-25-26-28-P244,9527623,8/13/1999,3,955920,Long Pond,0.065,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,244,Long Pond,,1004LON0244,1004-0065,8/13/1999,Medium,955920,Long Pond,0.065,4.1504E+12,LakePond,39004,449.6456713,99,0,0,0,0,0,39.91683992,10.18711019,42.98336798,0,0.155925156,0,0,6.081081081,0.675675676,2023,1924
9527621,6.837322049,235,C-25-26-28-P245,9527621,8/13/1999,3,,,0.028,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,245,Duck Pond,,1004DUC0245,,8/13/1999,Medium,,,0.028,4.1504E+12,LakePond,39004,334.0686445,26,0,0,0,0,0,51.32024374,9.952606635,34.19092756,0,0.135409614,0,0,3.859174001,0.541638456,1503,1477
9527619,19.1500803,229,C-25-26-25-P233,9527619,8/13/1999,3,959675,Owen Pond,0.078,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,233,Owen Pond,,1004OWE0233,1004-0065,8/13/1999,Medium,959675,Owen Pond,0.078,4.1504E+12,LakePond,39004,2829.648087,280,0,0,0,0,0.995903943,7.935105614,80.02570075,7.421090675,0.554172356,0.232913019,0,0,2.361256124,0.473857521,12731,12451
9527613,8.141107557,0,,,,0,,,0,,0,0,,,,,,,,,,8/13/1999,Medium,,,0.033,4.1504E+12,LakePond,39004,1347.382881,39,0,0,0,0,0.896563174,5.495600199,83.67922962,6.840444961,0,0.199236261,0,0,2.407438154,0.481487631,6062,6023
9527607,12.66654601,230,C-25-26-25-P5189,9527607,8/13/1999,3,956563,Marsh Pond,0.051,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,5189,Marsh Pond,,1004MAR5189,1004-0065,8/13/1999,Medium,956563,Marsh Pond,0.051,4.1504E+12,LakePond,39004,719.4842998,34,0,0,0,0,0,8.897908211,80.0811739,7.243209491,0,0.374648767,0,0,3.090852326,0.312207306,3237,3203
9527605,22.03137794,227,C-25-26-25-2-1-P234,9527605,8/13/1999,3,947421,Copperas Pond,0.089,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,234,Copperas Pond,,1004COP0234,1004-0065,8/13/1999,Medium,947421,Copperas Pond,0.089,4.1504E+12,LakePond,39004,82.91085952,103,0,0,0,0,0,24.81481481,60,14.81481481,0,0.37037037,0,0,0,0,373,270
9527603,6.939738732,228,C-25-26-25-2-P236,9527603,8/13/1999,3,971441,Winch Pond,0.028,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,236,Winch Pond,,1004WIN0236,,8/13/1999,Medium,971441,Winch Pond,0.028,4.1504E+12,LakePond,39004,110.9160987,34,0,0,0,0,0,8.172043011,83.01075269,6.88172043,0,1.505376344,0,0,0.430107527,0,499,465
9527599,1943.936103,237,C-25-26-35-5-P254,9527599,8/13/1999,3,,,7.872,4.1504E+12,390,39009,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,254,Lake Placid,,1004PLA0254,1004-0068,8/13/1999,Medium,,,7.872,4.1504E+12,LakePond,39009,13553.37104,9808,2.770992516,0.621421453,0.32634397,0.13483673,0.156332441,35.20411154,33.67009947,25.42747152,0.093799465,0.252086061,0.001954156,0,1.289742638,0.050808043,60981,51173
9527593,7.891207746,238,C-25-26-35-5-P254-8-2-P5192,9527593,8/13/1999,3,,,0.032,4.1504E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,5192,Unnamed Water,,1004UWB5192,,8/13/1999,Medium,,,0.032,4.1504E+12,LakePond,39004,561.6568849,15,0,0,0,0,0.039808917,23.08917197,10.15127389,65.48566879,0,0.159235669,0,0,1.035031847,0.039808917,2527,2512
9527589,7.115831235,0,,,,0,,,0,,0,0,,,,,,,,,,8/13/1999,Medium,,,0.029,4.1504E+12,LakePond,39004,3500.859231,51,2.770877126,0.503216765,0.031849162,0,0.777119562,36.96413784,42.2319893,9.153449264,0.286642461,1.293075992,2.853684948,0.031849162,2.751767629,0.350340786,15750,15699
9527585,31.70535808,276,C-48-6-9-5-P286,9527585,8/13/1999,3,950586,Frances Pond,0.128,4.15041E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,286,Frances Pond,,1004FRA0286,1004-0086,8/13/1999,Medium,950586,Frances Pond,0.128,4.15041E+12,LakePond,39004,402.5917008,79,0,0,0,0,0,30.65819861,34.87297921,22.17090069,1.03926097,2.136258661,0.404157044,0,5.25404157,3.464203233,1811,1732
9527571,27.75617328,274,C-48-6-21-1-5-P302,9527571,8/13/1999,3,955116,Lawson Pond,0.112,4.15041E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,302,Lawson Pond,,1004LAW0302,1004-0088,8/13/1999,Medium,955116,Lawson Pond,0.112,4.15041E+12,LakePond,39004,545.9515518,144,3.676470588,0.08650519,0,0,0,21.10726644,11.93771626,58.86678201,0.519031142,0.043252595,0,0,3.589965398,0.173010381,2456,2312
9527569,11.17618114,0,,,,0,,,0,,0,0,,,,,,,,,,8/13/1999,Medium,,,0.045,4.15041E+12,LakePond,39004,1727.394547,16,2.462927144,0.012894907,0,0,0.064474533,61.19922631,18.20760799,14.58413926,0.335267569,0,0,0,2.553191489,0.580270793,7771,7755
9527561,15.84643076,313,C-P301,9527561,8/13/1999,3,946829,Clear Pond,0.064,4.15041E+12,390,39004,4-Oct,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,301,Clear Pond,,1004CLE0301,1004-0088,8/13/1999,Medium,946829,Clear Pond,0.064,4.15041E+12,LakePond,39004,263.422959,71,0,0,0,0,0,46.76840215,21.81328546,29.26391382,2.154398564,0,0,0,0,0,1185,1114
9527549,8.569762676,0,,,,0,,,0,,0,0,,,,,,,,,,8/13/1999,Medium,955777,Lockart Pond,0.035,4.15041E+12,LakePond,39004,162.2801457,16,0,0,0,0,0,25.49019608,11.62464986,61.20448179,0,0,0,0,1.680672269,0,730,714
